CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductEngagement,AgeTenureInteraction,ZeroBalance,Geography_Germany,Geography_Spain,Gender_Male
478,32,6,71187.24,1,1,1,110593.62,0.6436772421660295,1,192,0,False,False,False
807,43,0,0.0,2,0,1,85523.24,0.0,2,0,1,False,True,False
598,19,3,150348.37,1,1,1,173784.04,0.8651398877601892,1,57,0,True,False,True
765,46,8,119492.88,2,0,1,166896.01,0.7159677695843683,2,368,0,True,False,False
696,41,8,0.0,2,0,0,28276.83,0.0,0,328,1,False,False,False
703,56,9,0.0,1,0,0,85547.33,0.0,0,504,1,False,False,True
559,52,2,0.0,1,1,0,129013.59,0.0,0,104,1,False,False,True
606,27,2,130274.26,2,1,0,147533.09,0.8830112416730262,0,54,0,True,False,True
653,33,1,0.0,2,0,0,53379.52,0.0,0,33,1,False,False,True
791,33,3,0.0,1,1,1,144413.92,0.0,1,99,1,False,False,False
583,51,6,125268.03,2,1,0,165082.25,0.758817323986534,0,306,0,False,False,True
651,42,1,116646.76,1,1,0,44731.8,2.607633772086701,0,42,0,True,False,False
785,34,9,70302.48,1,1,1,68600.36,1.0247971760326617,1,306,0,False,False,False
614,39,6,0.0,2,1,1,164018.98,0.0,2,234,1,False,True,False
669,42,1,103873.39,1,1,0,148611.52,0.6989545026219864,0,42,0,True,False,False
545,23,2,0.0,2,1,0,189613.12,0.0,0,46,1,False,False,True
824,30,0,133634.02,1,1,1,162053.92,0.824621801053618,1,0,0,False,False,True
558,39,10,144757.02,1,1,0,22878.16,6.327025118055033,0,390,0,True,False,True
669,43,1,160474.59,1,1,1,95963.14,1.6722349619347394,1,43,0,False,False,False
506,34,7,0.0,2,0,0,115842.1,0.0,0,238,1,False,False,True
580,65,9,106804.26,3,1,0,107890.69,0.9899210958693853,0,585,0,False,False,False
477,58,8,145984.92,1,1,1,24564.7,5.942632206694701,1,464,0,True,False,False
691,37,7,123067.63,1,1,1,98162.44,1.2537012761573962,1,259,0,True,False,False
634,63,10,0.0,2,1,0,30772.86,0.0,0,630,1,False,True,True
567,38,6,127678.8,2,0,0,45422.89,2.8108292794826686,0,228,0,False,False,True
727,47,7,0.0,2,1,0,193305.35,0.0,0,329,1,False,False,True
569,38,7,0.0,1,1,1,108469.2,0.0,1,266,1,False,False,True
798,60,6,96956.1,1,1,0,31907.44,3.0385722398211885,0,360,0,False,False,False
623,29,1,0.0,2,0,0,39382.06,0.0,0,29,1,False,False,False
717,31,4,129722.57,1,0,0,41176.6,3.150318862682624,0,124,0,False,False,True
636,45,7,139859.23,1,1,1,108402.54,1.290172165964322,1,315,0,False,False,False
751,28,10,132932.14,2,1,1,46630.47,2.850695892709366,2,280,0,True,False,False
693,46,2,104763.41,1,1,1,62368.33,1.6797263975739358,1,92,0,True,False,True
777,44,3,124655.59,2,0,1,79792.3,1.5622312900957849,2,132,0,True,False,True
720,59,6,0.0,2,1,1,160849.43,0.0,2,354,1,False,True,False
672,21,1,35741.69,1,1,0,28789.94,1.2414214332703275,0,21,0,True,False,False
739,20,4,133800.98,1,0,1,150245.81,0.8905412367823318,1,80,0,False,False,False
568,28,1,127289.28,1,0,0,45611.51,2.790665981766844,0,28,0,False,True,True
611,30,9,88594.14,1,1,0,196332.45,0.4512432293121727,0,270,0,False,False,False
584,33,3,88311.48,2,1,1,177651.38,0.49710271261212485,2,99,0,True,False,True
435,36,4,0.0,1,1,1,197015.2,0.0,1,144,1,False,False,True
604,31,6,134837.58,1,1,0,192029.19,0.7021686537934477,0,186,0,False,False,True
365,30,0,127760.07,1,1,0,81537.85,1.5668613182550404,0,0,0,True,False,True
836,37,10,0.0,2,1,0,111324.41,0.0,0,370,1,False,True,False
608,41,3,89763.84,1,0,0,199304.74,0.45038261316507994,0,123,0,False,True,False
517,62,1,43772.66,3,1,0,187756.24,0.2331343387876814,0,62,0,False,False,True
677,30,1,78133.15,1,0,1,174225.88,0.4484563461160528,1,30,0,False,False,True
640,48,1,111599.32,1,0,1,135995.58,0.8206038710679343,1,48,0,True,False,True
605,41,5,103154.66,1,0,0,143203.78,0.7203297264239364,0,205,0,False,True,True
680,34,9,0.0,2,1,1,95686.6,0.0,2,306,1,False,False,True
657,57,8,107174.58,1,1,1,126369.55,0.8480977569536573,1,456,0,True,False,True
767,47,2,0.0,1,1,0,48161.18,0.0,0,94,1,False,True,True
626,27,4,115084.53,2,0,1,26907.43,4.27689501022542,2,108,0,True,False,True
680,31,3,127331.46,3,1,1,176433.6,0.7216921170790763,3,93,0,True,False,False
615,35,2,97440.02,2,1,1,139816.1,0.6969106067855791,2,70,0,False,False,False
718,39,3,0.0,2,1,1,145355.11,0.0,2,117,1,False,False,False
662,34,2,117731.79,2,0,1,55120.79,2.1358484548487993,2,68,0,False,False,True
476,34,8,111905.43,1,0,1,197221.81,0.5674061230544276,1,272,0,True,False,False
480,35,2,165692.91,1,1,1,197984.58,0.8368938283283056,1,70,0,False,False,True
758,35,7,0.0,2,1,0,77951.84,0.0,0,245,1,False,False,True
545,36,8,73211.12,2,1,0,89587.34,0.817194737618757,0,288,0,False,True,True
635,27,8,127471.56,1,1,1,152916.05,0.8335993926118769,1,216,0,False,False,False
693,45,2,116546.59,2,0,0,23140.28,5.03630698042632,0,90,0,True,False,True
599,49,2,0.0,2,1,0,111190.53,0.0,0,98,1,False,True,False
511,58,0,149117.31,1,1,1,162599.51,0.917077750863143,1,0,0,False,False,True
620,38,0,0.0,2,1,1,38015.34,0.0,2,0,1,False,True,True
726,33,7,99046.31,2,1,1,56053.06,1.7669783419791538,2,231,0,True,False,False
690,40,9,77641.99,1,0,0,189051.59,0.4106899037987261,0,360,0,False,False,False
642,38,3,0.0,2,0,0,171463.83,0.0,0,114,1,False,False,True
680,24,10,0.0,3,1,0,154971.63,0.0,0,240,1,False,False,False
599,33,2,51949.95,2,1,0,85045.92,0.6108386993908774,0,66,0,True,False,True
634,37,5,115345.86,2,0,0,168781.8,0.6833981898629482,0,185,0,False,False,True
787,40,6,0.0,2,1,1,84151.98,0.0,2,240,1,False,False,False
660,42,5,0.0,3,1,1,189016.24,0.0,3,210,1,False,True,False
595,32,8,131081.66,2,1,1,69428.79,1.8879743118911927,2,256,0,True,False,True
755,23,5,84284.48,2,1,1,62851.6,1.340986371287743,2,115,0,False,False,True
658,20,7,0.0,2,0,0,187638.34,0.0,0,140,1,False,False,True
682,37,8,148580.12,1,1,0,35179.18,4.223404200888114,0,296,0,False,False,False
517,41,2,0.0,2,0,1,75937.47,0.0,2,82,1,False,False,True
663,32,8,130627.66,1,1,0,47161.25,2.769750382986393,0,256,0,True,False,True
597,52,8,83693.34,2,1,1,161083.53,0.5195616239498604,2,416,0,True,False,True
618,24,7,128736.39,1,0,1,37147.61,3.465442986965057,1,168,0,False,False,False
604,33,3,148659.48,1,0,0,42437.75,3.502918441283026,0,99,0,False,False,True
770,68,2,183555.24,1,0,0,159557.28,1.1503962063266162,0,136,0,False,False,False
527,58,3,137318.42,1,1,1,126144.96,1.0885677194893915,1,174,0,True,False,True
601,46,3,98202.76,1,0,0,137763.93,0.7128284389938717,0,138,0,False,False,False
810,32,9,120879.73,2,0,1,78896.59,1.5321092824254834,2,288,0,False,False,True
699,32,3,0.0,2,1,1,170770.44,0.0,2,96,1,False,False,True
535,40,7,111756.5,1,1,0,8128.32,13.74733680061801,0,280,0,True,False,True
754,57,2,101134.87,2,1,1,70954.41,1.425329936082393,2,114,0,True,False,True
709,23,8,73314.04,2,1,0,63446.47,1.1555076979428809,0,184,0,True,False,True
517,28,2,115062.61,1,1,0,179056.23,0.6426024238172343,0,56,0,False,False,True
679,37,7,74260.03,1,1,0,194617.98,0.38156622750771785,0,259,0,False,False,True
665,35,8,110934.54,1,1,0,169287.99,0.6552968388552617,0,280,0,False,False,True
574,36,3,0.0,2,1,1,8559.66,0.0,2,108,1,False,True,True
588,34,10,129417.82,1,1,0,153727.32,0.8418606278921151,0,340,0,True,False,False
661,26,8,0.0,2,0,0,196875.87,0.0,0,208,1,False,False,True
745,38,5,65095.41,2,1,1,140197.42,0.4643091555525376,2,190,0,True,False,True
494,30,3,85704.95,1,0,1,27886.06,3.073287395659492,1,90,0,False,False,True
747,41,9,0.0,1,1,0,32430.94,0.0,0,369,1,False,True,True
768,44,6,60603.4,1,1,1,178045.97,0.34037872141266995,1,264,0,False,True,False
802,31,1,125013.72,1,1,1,187658.09,0.6661746041718523,1,31,0,True,False,True
734,34,6,133598.4,1,1,1,13107.24,10.19194033676527,1,204,0,False,False,True
743,23,3,110203.77,1,1,0,95583.45,1.1529466351482904,0,69,0,False,False,True
617,37,4,116471.43,2,1,0,175324.74,0.6643144925554,0,148,0,True,False,False
503,25,7,0.0,1,0,1,192841.13,0.0,1,175,1,False,True,True
697,43,10,128226.37,1,0,0,188486.94,0.6802895187883108,0,430,0,False,True,True
719,35,3,122964.88,1,1,1,138231.7,0.8895498677230496,1,105,0,False,True,True
850,70,5,0.0,1,1,1,705.18,0.0,1,350,1,False,True,False
608,44,7,114203.47,1,1,1,77830.36,1.4673194712259943,1,308,0,True,False,True
762,69,9,183744.98,1,1,1,196993.69,0.9327407759061932,1,621,0,False,True,False
809,39,5,0.0,1,1,0,77705.75,0.0,0,195,1,False,False,False
770,55,9,63127.41,2,1,0,185211.28,0.34083814528928646,0,495,0,False,True,True
745,38,7,0.0,2,1,1,194230.82,0.0,2,266,1,False,True,False
689,67,9,157094.78,1,1,1,99490.01,1.5789846740926643,1,603,0,True,False,True
583,27,7,0.0,2,1,0,51285.49,0.0,0,189,1,False,False,True
688,33,2,0.0,1,0,0,27557.18,0.0,0,66,1,False,True,False
618,42,8,153572.31,2,1,1,76679.6,2.0027531083481347,2,336,0,True,False,True
501,38,9,88977.39,2,0,1,133403.07,0.6669765772513537,2,342,0,True,False,True
722,46,5,0.0,2,1,0,179908.71,0.0,0,230,1,False,False,True
699,51,2,92246.14,2,0,1,91346.03,1.0098427940131167,2,102,0,True,False,False
763,58,9,187911.55,1,0,1,35825.18,5.245090322216881,1,522,0,False,False,False
592,27,3,0.0,2,1,1,19645.65,0.0,2,81,1,False,False,True
703,51,3,0.0,3,1,1,77294.56,0.0,3,153,1,False,False,False
634,41,4,0.0,2,1,1,164549.74,0.0,2,164,1,False,True,False
539,24,3,0.0,2,1,1,198161.07,0.0,2,72,1,False,False,False
745,31,3,124328.84,1,1,1,140451.52,0.8852019173454488,1,93,0,False,True,False
813,29,5,106059.4,1,0,0,187976.88,0.5642121296399342,0,145,0,True,False,False
596,34,4,99441.21,2,0,1,4802.27,20.70281495731033,2,136,0,True,False,True
603,46,2,0.0,2,1,0,174478.54,0.0,0,92,1,False,True,True
678,40,1,0.0,2,1,1,187343.4,0.0,2,40,1,False,False,True
459,46,7,110356.42,1,1,0,4969.13,22.203930279489672,0,322,0,True,False,True
593,69,2,187013.13,2,0,1,105898.69,1.7659459626369067,2,138,0,True,False,True
605,39,10,105317.73,2,1,0,138021.36,0.7630483205764632,0,390,0,False,True,True
549,37,2,112541.54,2,0,0,47432.43,2.3726207444833736,0,74,0,False,False,True
680,33,2,108393.35,1,0,1,39057.67,2.7751418571088062,1,66,0,False,False,True
651,35,7,74623.5,3,1,0,129451.29,0.5764556192864568,0,245,0,False,False,True
640,38,9,0.0,2,1,0,88827.67,0.0,0,342,1,False,False,True
698,51,2,111018.98,1,1,0,86410.28,1.2847741637434371,0,102,0,True,False,False
606,35,0,135984.15,2,1,0,186778.89,0.7280449196109923,0,0,0,False,False,False
425,22,7,169649.73,2,0,1,136365.0,1.244076456008096,2,154,0,False,True,False
644,40,10,139180.97,1,1,1,19959.67,6.972760433392266,1,400,0,False,False,False
707,33,2,58036.33,1,1,1,83335.78,0.6964071566000031,1,66,0,False,False,False
758,33,7,0.0,2,0,0,82996.47,0.0,0,231,1,False,False,False
775,60,7,0.0,2,1,1,111558.7,0.0,2,420,1,False,False,True
671,31,4,0.0,2,0,1,79270.02,0.0,2,124,1,False,True,False
557,38,2,129893.56,1,0,0,102076.03,1.272505283509914,0,76,0,True,False,False
708,44,2,161887.81,2,1,0,84870.23,1.9074521483899787,0,88,0,False,False,False
550,46,7,0.0,2,1,0,130590.35,0.0,0,322,1,False,False,False
697,29,0,172693.54,1,0,0,141798.98,1.2178671675412083,0,0,0,True,False,True
702,26,2,71281.29,1,1,1,108747.12,0.6554714692998831,1,52,0,False,False,True
581,24,3,95508.2,1,1,1,45755.0,2.087337179823411,1,72,0,False,False,False
739,41,5,0.0,2,0,0,143882.25,0.0,0,205,1,False,False,True
376,29,4,115046.74,4,1,0,119346.88,0.9639613204692031,0,116,0,True,False,False
616,57,7,116936.81,1,1,1,104379.36,1.1202951398136585,1,399,0,True,False,False
687,21,8,0.0,2,1,1,154767.34,0.0,2,168,1,False,True,False
745,35,9,92566.53,2,1,0,161519.77,0.5730936646723515,0,315,0,False,False,True
694,38,1,0.0,2,0,1,156858.2,0.0,2,38,1,False,False,True
725,39,5,116803.8,1,1,0,124052.97,0.9415563242353309,0,195,0,True,False,False
817,37,6,81070.34,2,1,0,80985.88,1.0010305372919661,0,222,0,False,False,False
572,24,1,0.0,2,1,1,151460.84,0.0,2,24,1,False,False,True
803,28,3,0.0,2,1,0,159654.0,0.0,0,84,1,False,False,True
648,31,5,0.0,2,1,1,5199.02,0.0,2,155,1,False,True,False
705,32,7,0.0,2,1,0,7921.57,0.0,0,224,1,False,False,True
583,27,4,0.0,3,1,0,163113.41,0.0,0,108,1,False,False,False
675,39,6,0.0,2,0,0,83419.15,0.0,0,234,1,False,False,False
783,40,6,0.0,2,1,0,109742.55,0.0,0,240,1,False,False,True
680,31,9,0.0,2,1,0,36145.53,0.0,0,279,1,False,False,True
700,37,1,135179.49,1,1,0,160670.37,0.8413414910198376,0,37,0,False,False,True
655,34,4,109783.69,2,1,0,134034.32,0.8190653776929842,0,136,0,False,True,False
652,40,1,0.0,2,1,0,126554.96,0.0,0,40,1,False,False,False
606,48,4,132403.56,1,0,0,36091.91,3.6684091141445783,0,192,0,True,False,True
679,35,1,130463.55,2,1,1,37341.17,3.4937324210135623,2,35,0,True,False,True
770,46,9,190678.02,1,1,1,14725.36,12.94807542393368,1,414,0,False,True,True
571,23,10,151097.28,1,0,1,17163.75,8.802766134082932,1,230,0,False,False,False
575,53,1,84903.33,2,0,1,26015.8,3.2634040312413517,2,53,0,False,True,True
628,27,5,95826.49,2,1,0,155996.96,0.6142804046924717,0,135,0,True,False,True
587,36,1,134997.49,2,1,0,44688.08,3.0208160472312247,0,36,0,False,False,False
596,36,2,0.0,2,1,1,12067.39,0.0,2,72,1,False,False,True
850,40,9,99816.46,1,1,1,163989.66,0.608671615810315,1,360,0,False,False,False
709,22,0,112949.71,1,0,0,155231.55,0.7276161475154536,0,0,0,True,False,True
578,38,7,82259.29,1,1,0,8996.97,9.141983136196275,0,266,0,False,False,True
588,35,1,103060.63,1,1,0,179866.01,0.5729823940476911,0,35,0,True,False,False
758,43,10,0.0,2,1,1,55313.44,0.0,2,430,1,False,True,False
711,37,8,113899.92,1,0,0,80215.2,1.4199116886613927,0,296,0,False,False,False
436,45,3,104339.11,2,1,1,183540.22,0.5684778056940016,2,135,0,True,False,True
678,32,9,0.0,1,1,1,148210.64,0.0,1,288,1,False,False,False
773,45,8,96877.21,1,1,1,113950.51,0.850161704746168,1,360,0,False,False,True
662,35,6,0.0,2,0,0,2423.9,0.0,0,210,1,False,True,False
552,49,4,0.0,1,1,1,190296.76,0.0,1,196,1,False,False,True
724,53,1,139687.66,2,1,1,12913.92,10.815991117250435,2,53,0,True,False,False
652,30,2,176166.56,2,1,1,152210.81,1.157377735669788,2,60,0,False,False,True
729,26,4,97268.1,2,1,0,39356.38,2.4714068873487007,0,104,0,True,False,True
781,27,7,186558.55,1,1,1,175071.29,1.0656086694244988,1,189,0,False,False,False
435,37,8,114346.3,1,0,1,980.93,116.4505616489974,1,296,0,True,False,True
757,34,1,129398.01,2,0,0,44965.44,2.8776574262939203,0,34,0,True,False,False
542,37,8,0.0,1,1,1,807.06,0.0,1,296,1,False,True,True
601,20,9,122446.61,2,1,0,86791.9,1.4107906291874106,0,180,0,False,True,False
686,32,6,0.0,2,1,1,179093.26,0.0,2,192,1,False,False,True
747,49,6,202904.64,1,1,1,17298.72,11.72878173750789,1,294,0,False,False,True
548,28,8,116755.5,2,1,1,158585.17,0.7362275033188581,2,224,0,False,False,False
552,50,4,121175.56,1,1,0,117505.07,1.0312280888978755,0,200,0,True,False,True
700,54,1,79415.67,1,0,1,139735.54,0.568324290840463,1,54,0,False,True,True
643,51,2,105229.53,1,1,0,34967.75,3.0092448257372655,0,102,0,False,False,False
418,36,7,90145.04,1,1,1,69157.93,1.3034475808113284,1,252,0,False,False,True
574,39,5,119013.86,1,1,0,103421.91,1.150749480941892,0,195,0,False,False,False
751,29,3,159597.45,1,1,0,39934.41,3.9963894198156473,0,87,0,False,False,True
642,41,7,115171.71,1,1,1,37674.47,3.0569415590568614,1,287,0,False,False,False
668,53,10,110240.04,1,0,0,183980.56,0.5991907015029114,0,530,0,False,False,False
736,42,7,117280.23,3,0,0,41921.06,2.7975779339087823,0,294,0,False,False,False
666,41,10,141162.08,1,1,0,50908.48,2.7728053792731724,0,410,0,False,False,False
644,28,7,155060.41,1,1,0,29179.52,5.313832995436682,0,196,0,False,False,True
799,70,8,70416.75,1,1,1,36483.52,1.9300445778099864,1,560,0,False,False,True
642,36,4,0.0,2,1,1,195224.91,0.0,2,144,1,False,False,True
601,74,2,0.0,2,0,1,51554.58,0.0,2,148,1,False,False,True
603,46,4,98899.76,2,1,1,86190.34,1.1474442792048483,2,184,0,True,False,True
692,28,5,61581.97,1,1,1,70179.91,0.8774746579946028,1,140,0,False,False,True
656,48,9,0.0,2,1,1,85240.61,0.0,2,432,1,False,False,False
716,41,9,0.0,1,1,1,113267.48,0.0,1,369,1,False,False,True
658,39,4,0.0,1,1,1,147530.06,0.0,1,156,1,False,False,False
812,32,5,133050.97,2,1,0,89385.92,1.4884836618153976,0,160,0,False,False,True
692,69,10,154953.94,1,1,1,70849.47,2.1870559221413775,1,690,0,False,False,True
505,35,8,116932.59,1,1,0,91092.84,1.2836498055192316,0,280,0,False,True,True
778,37,0,105617.73,2,1,1,133699.82,0.789955738491357,2,0,0,True,False,False
640,42,5,176099.13,1,1,1,8404.73,20.94989132413247,1,210,0,False,False,False
663,64,6,0.0,2,0,1,15876.52,0.0,2,384,1,False,True,True
487,46,4,135070.58,2,1,1,44244.49,3.0527536252847463,2,184,0,True,False,False
529,63,4,96134.11,3,1,0,108732.96,0.8841222190381,0,252,0,False,True,True
555,42,6,107104.5,1,1,1,41304.44,2.592987751734396,1,252,0,True,False,True
606,36,1,155655.46,1,1,1,192387.51,0.8090683793954222,1,36,0,False,False,True
696,22,9,149777.0,1,1,1,198032.93,0.7563198892230236,1,198,0,False,False,True
713,41,3,0.0,2,1,0,55772.04,0.0,0,123,1,False,False,True
738,29,2,0.0,2,1,1,170421.13,0.0,2,58,1,False,False,True
564,31,5,121461.87,1,1,1,20432.09,5.944371115675603,1,155,0,False,True,True
805,46,6,118022.06,3,1,0,162643.15,0.7256458962710924,0,276,0,False,False,True
748,31,1,99557.94,1,1,0,199255.32,0.49964758959715805,0,31,0,True,False,False
584,42,3,137479.13,1,1,0,25669.1,5.355613340033736,0,126,0,True,False,True
629,44,5,0.0,4,0,0,117572.59,0.0,0,220,1,False,False,True
773,34,10,126979.75,1,0,0,36823.28,3.44826158176073,0,340,0,True,False,True
705,46,7,0.0,2,1,0,117273.35,0.0,0,322,1,False,True,True
631,46,9,160736.63,1,0,1,93503.02,1.7190344329580696,1,414,0,False,True,True
850,47,9,137301.87,1,1,0,44351.77,3.0956774514872465,0,423,0,False,False,False
809,36,9,68881.59,2,0,1,109135.11,0.631153061988374,2,324,0,False,False,True
732,48,4,102962.62,1,1,0,120852.85,0.8519597844834896,0,192,0,True,False,False
540,40,3,165298.12,1,0,1,199862.75,0.8270540305583178,1,120,0,False,False,False
763,42,6,100160.75,1,1,0,33462.94,2.9930949553459634,0,252,0,True,False,True
700,30,4,116377.48,1,1,1,134417.31,0.8657859185999288,1,120,0,True,False,False
551,76,2,128410.71,2,1,1,181718.73,0.7066415407947172,2,152,0,False,True,True
605,52,1,63349.75,1,1,0,108887.44,0.5817858167496935,0,52,0,False,False,True
611,38,4,71018.6,2,1,0,2444.29,29.0430173926201,0,152,0,False,False,True
665,25,7,90920.75,1,0,1,112256.57,0.809929789144732,1,175,0,False,False,True
604,25,7,165413.43,1,1,1,35279.74,4.68849094435094,1,175,0,True,False,True
722,35,1,120171.58,1,1,0,125240.8,0.9595165511833909,0,35,0,False,True,False
511,33,3,0.0,2,1,0,132436.71,0.0,0,99,1,False,False,False
613,40,1,147856.82,3,0,0,107961.11,1.3695251046871908,0,40,0,True,False,True
759,31,8,0.0,2,1,1,99086.74,0.0,2,248,1,False,True,True
850,46,2,157866.77,1,1,1,18986.12,8.314413665684949,1,92,0,False,False,False
757,44,5,140856.16,2,1,0,158735.1,0.8873605940929631,0,220,0,False,True,True
850,30,3,104911.35,2,1,1,42933.26,2.4435346038338612,2,90,0,True,False,False
678,41,9,0.0,1,0,0,13160.03,0.0,0,369,1,False,False,False
589,55,7,119961.48,1,1,0,65156.83,1.8410907791128095,0,385,0,True,False,True
671,34,10,153360.02,1,1,0,140509.86,1.0914460277305256,0,340,0,False,True,True
628,69,5,0.0,2,1,1,181964.6,0.0,2,345,1,False,False,True
783,41,5,106640.5,1,1,0,176945.96,0.6026692970594126,0,205,0,True,False,False
739,60,4,0.0,1,1,1,51637.67,0.0,1,240,1,False,True,True
520,58,3,0.0,2,0,1,32790.02,0.0,2,174,1,False,False,True
642,35,4,125476.31,1,1,1,91775.51,1.3671941763747608,1,140,0,False,False,True
846,61,0,0.0,2,1,1,96202.44,0.0,2,0,1,False,True,True
631,37,9,131519.49,2,1,1,51752.18,2.5412832602750206,2,333,0,True,False,True
576,36,6,0.0,2,1,1,48314.0,0.0,2,216,1,False,False,True
582,26,4,65848.36,2,1,0,30149.21,2.1840099952869316,0,104,0,False,True,True
643,35,2,0.0,2,0,0,67979.35,0.0,0,70,1,False,True,True
761,27,8,0.0,2,1,0,63297.7,0.0,0,216,1,False,True,True
488,31,8,97588.6,1,0,0,124210.53,0.7856645836340637,0,248,0,False,False,False
514,66,9,0.0,2,1,1,14234.31,0.0,2,594,1,False,True,True
763,40,3,0.0,2,1,0,134281.11,0.0,0,120,1,False,False,True
731,41,4,0.0,2,1,0,22299.27,0.0,0,164,1,False,True,True
628,39,8,107553.33,1,1,0,117523.41,0.9151573702858836,0,312,0,False,True,False
647,51,1,119741.77,2,0,0,54954.51,2.1788856112881128,0,51,0,True,False,False
529,38,2,0.0,1,1,0,146388.85,0.0,0,76,1,False,False,False
507,32,7,0.0,2,1,0,67926.18,0.0,0,224,1,False,True,True
733,64,3,0.0,2,1,1,75272.63,0.0,2,192,1,False,False,True
673,37,0,0.0,2,0,0,82351.06,0.0,0,0,1,False,True,False
637,22,5,98800.0,1,1,0,122865.55,0.8041244748875914,0,110,0,False,True,False
673,37,4,0.0,2,0,0,163563.07,0.0,0,148,1,False,False,True
772,39,4,122486.11,2,1,1,140709.25,0.8704846306505745,2,156,0,False,True,False
526,42,1,0.0,1,0,1,168486.02,0.0,1,42,1,False,False,True
747,36,8,102603.3,2,1,1,180693.61,0.5678271200231153,2,288,0,True,False,True
814,49,8,0.0,2,0,0,157822.54,0.0,0,392,1,False,False,True
754,39,6,170184.99,2,1,0,89593.26,1.899507736321501,0,234,0,False,True,True
698,38,10,95010.92,1,1,1,105227.86,0.9028979312329336,1,380,0,False,True,True
712,23,2,0.0,2,0,1,66795.78,0.0,2,46,1,False,False,True
484,34,4,148249.54,1,0,1,33738.27,4.3939759218264065,1,136,0,True,False,False
637,43,1,135645.29,2,0,1,101382.86,1.3379377151353282,2,43,0,True,False,True
564,40,7,108407.34,1,1,1,83681.2,1.2954647463857307,1,280,0,True,False,True
694,29,5,99713.87,1,0,0,112317.89,0.8877747100242889,0,145,0,False,False,False
687,35,8,0.0,2,1,0,10334.05,0.0,0,280,1,False,False,True
579,64,6,145215.43,1,1,1,164083.72,0.8850027595500666,1,384,0,True,False,False
726,30,8,134152.29,1,1,1,147822.44,0.907517035187383,1,240,0,False,True,True
537,26,7,106397.75,1,0,0,103563.23,1.0273600257540658,0,182,0,False,False,True
497,35,7,110053.62,2,1,1,92887.06,1.1847983476024797,2,245,0,True,False,True
507,31,2,134237.07,1,1,1,166423.66,0.8065936262090005,1,62,0,True,False,True
664,40,9,0.0,2,1,0,194767.3,0.0,0,360,1,False,False,True
729,34,9,53299.96,2,1,1,42855.97,1.2436707494720227,2,306,0,False,True,False
713,36,8,133889.35,1,1,1,143265.65,0.9345465256568783,1,288,0,False,False,True
546,52,2,0.0,1,1,0,137332.37,0.0,0,104,1,False,False,False
701,37,8,130091.5,1,1,1,120031.29,1.083804199686601,1,296,0,False,False,True
619,32,4,175406.13,2,1,1,172792.43,1.0151203665556034,2,128,0,False,True,False
537,38,10,0.0,1,0,0,52337.97,0.0,0,380,1,False,False,False
765,50,9,126547.8,1,1,1,79579.94,1.590177245958643,1,450,0,False,False,False
753,39,7,155062.8,1,1,1,16460.77,9.419570313520355,1,273,0,False,False,False
678,31,1,0.0,2,0,1,130446.65,0.0,2,31,1,False,False,False
719,32,7,0.0,1,0,0,76264.27,0.0,0,224,1,False,True,False
620,36,8,0.0,2,1,1,145937.99,0.0,2,288,1,False,False,True
649,32,7,0.0,1,1,0,28797.32,0.0,0,224,1,False,True,False
609,38,6,140752.06,2,0,1,171430.16,0.8210412856099206,2,228,0,True,False,True
717,35,1,0.0,3,0,0,174770.14,0.0,0,35,1,False,True,True
530,33,9,75242.28,1,0,1,101694.67,0.7398769288800595,1,297,0,True,False,True
802,37,9,115569.21,1,0,1,119782.89,0.9648143001533847,1,333,0,True,False,True
796,24,8,0.0,2,1,0,61349.37,0.0,0,192,1,False,False,True
695,35,7,79858.13,2,1,1,127977.66,0.6239956724035085,2,245,0,False,True,False
584,37,8,0.0,2,0,1,100835.19,0.0,2,296,1,False,True,False
798,37,4,111723.08,1,1,1,83478.12,1.3383356221292224,1,148,0,False,False,False
793,29,8,96674.55,2,0,0,192120.66,0.5031944341934168,0,232,0,False,True,True
656,32,5,136963.12,1,1,0,133814.28,1.023523770977425,0,160,0,False,True,True
538,49,9,141434.04,1,0,0,173779.25,0.8138671684498096,0,441,0,False,True,False
596,41,5,0.0,2,0,1,141053.85,0.0,2,205,1,False,True,True
735,43,9,127806.91,1,1,1,73069.59,1.7490882446686145,1,387,0,False,False,True
781,48,0,57098.96,1,1,0,85644.06,0.6666929768044999,0,0,0,False,False,False
713,45,4,131038.14,1,1,0,74005.04,1.770641153073452,0,180,0,True,False,True
500,45,2,109162.82,1,1,1,126145.08,0.8653683095027607,1,90,0,False,False,True
735,50,9,0.0,1,0,0,166677.35,0.0,0,450,1,False,True,True
717,34,1,0.0,2,1,0,119313.74,0.0,0,34,1,False,True,False
834,68,9,130169.27,2,0,1,93112.2,1.397967957282104,2,612,0,True,False,False
831,32,2,146033.62,1,1,0,191260.74,0.7635276140434569,0,64,0,False,False,False
700,34,2,76322.69,1,1,0,128136.29,0.5956321536064951,0,68,0,False,False,False
705,37,10,0.0,2,1,1,13935.53,0.0,2,370,1,False,False,False
695,31,5,0.0,2,0,1,13998.88,0.0,2,155,1,False,True,False
573,35,9,134498.54,2,1,1,119924.8,1.121514636550267,2,315,0,True,False,True
644,48,8,0.0,2,0,1,44965.54,0.0,2,384,1,False,False,True
